"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/14/2020","AQS","380150003","3","4.4","ug/m3 LC","18","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"01/15/2020","AQS","380150003","3","7.4","ug/m3 LC","31","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"01/16/2020","AQS","380150003","3","8.3","ug/m3 LC","35","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"01/17/2020","AQS","380150003","3","8.4","ug/m3 LC","35","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"01/18/2020","AQS","380150003","3","7.3","ug/m3 LC","30","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"01/19/2020","AQS","380150003","3","7.9","ug/m3 LC","33","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"01/20/2020","AQS","380150003","3","9.7","ug/m3 LC","40","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"01/21/2020","AQS","380150003","3","3.9","ug/m3 LC","16","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"01/22/2020","AQS","380150003","3","7.1","ug/m3 LC","30","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"01/23/2020","AQS","380150003","3","3.9","ug/m3 LC","16","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"01/24/2020","AQS","380150003","3","4.3","ug/m3 LC","18","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"01/25/2020","AQS","380150003","3","1.1","ug/m3 LC","5","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"01/26/2020","AQS","380150003","3","6.9","ug/m3 LC","29","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"01/27/2020","AQS","380150003","3","10.5","ug/m3 LC","44","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"01/28/2020","AQS","380150003","3","5.6","ug/m3 LC","23","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"01/29/2020","AQS","380150003","3","10.5","ug/m3 LC","44","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"01/30/2020","AQS","380150003","3","6.2","ug/m3 LC","26","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"01/31/2020","AQS","380150003","3","5.5","ug/m3 LC","23","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"02/01/2020","AQS","380150003","3","1.6","ug/m3 LC","7","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"02/02/2020","AQS","380150003","3","2.6","ug/m3 LC","11","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"02/03/2020","AQS","380150003","3","2.6","ug/m3 LC","11","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"02/04/2020","AQS","380150003","3","2.8","ug/m3 LC","12","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"02/05/2020","AQS","380150003","3","2.2","ug/m3 LC","9","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"02/06/2020","AQS","380150003","3","4.8","ug/m3 LC","20","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"02/07/2020","AQS","380150003","3","4.4","ug/m3 LC","18","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"02/08/2020","AQS","380150003","3","5.5","ug/m3 LC","23","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"02/09/2020","AQS","380150003","3","7.1","ug/m3 LC","30","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"02/10/2020","AQS","380150003","3","5","ug/m3 LC","21","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"02/11/2020","AQS","380150003","3","2.7","ug/m3 LC","11","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"02/12/2020","AQS","380150003","3","4.7","ug/m3 LC","20","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"02/13/2020","AQS","380150003","3","7.7","ug/m3 LC","32","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"02/14/2020","AQS","380150003","3","3.8","ug/m3 LC","16","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"02/15/2020","AQS","380150003","3","3.3","ug/m3 LC","14","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"02/16/2020","AQS","380150003","3","2.9","ug/m3 LC","12","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"02/17/2020","AQS","380150003","3","8.3","ug/m3 LC","35","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"02/18/2020","AQS","380150003","3","5.4","ug/m3 LC","23","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"02/19/2020","AQS","380150003","3","8.6","ug/m3 LC","36","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"02/20/2020","AQS","380150003","3","7","ug/m3 LC","29","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"02/21/2020","AQS","380150003","3","3.3","ug/m3 LC","14","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"02/22/2020","AQS","380150003","3","3.3","ug/m3 LC","14","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"02/23/2020","AQS","380150003","3","3.2","ug/m3 LC","13","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"02/24/2020","AQS","380150003","3","2.9","ug/m3 LC","12","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"02/25/2020","AQS","380150003","3","5.6","ug/m3 LC","23","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"02/26/2020","AQS","380150003","3","11.4","ug/m3 LC","48","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"02/27/2020","AQS","380150003","3","8.2","ug/m3 LC","34","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"02/28/2020","AQS","380150003","3","6.3","ug/m3 LC","26","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"02/29/2020","AQS","380150003","3","2.4","ug/m3 LC","10","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"03/01/2020","AirNow","380150003","3","5.4","ug/m3 LC","23","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"03/02/2020","AirNow","380150003","3","2.7","ug/m3 LC","11","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"03/03/2020","AirNow","380150003","3","2.8","ug/m3 LC","12","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"03/04/2020","AirNow","380150003","3","2.5","ug/m3 LC","10","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"03/05/2020","AirNow","380150003","3","5.4","ug/m3 LC","23","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"03/06/2020","AirNow","380150003","3","5.4","ug/m3 LC","23","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"03/07/2020","AirNow","380150003","3","3.4","ug/m3 LC","14","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"03/08/2020","AirNow","380150003","3","7.1","ug/m3 LC","30","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"03/09/2020","AirNow","380150003","3","11.2","ug/m3 LC","47","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"03/10/2020","AirNow","380150003","3","5.6","ug/m3 LC","23","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"03/11/2020","AirNow","380150003","3","3.1","ug/m3 LC","13","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"03/12/2020","AirNow","380150003","3","3.8","ug/m3 LC","16","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"03/13/2020","AirNow","380150003","3","4.8","ug/m3 LC","20","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"03/14/2020","AirNow","380150003","3","3.5","ug/m3 LC","15","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"03/15/2020","AirNow","380150003","3","4.9","ug/m3 LC","20","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"03/16/2020","AirNow","380150003","3","6.5","ug/m3 LC","27","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"03/17/2020","AirNow","380150003","3","4.3","ug/m3 LC","18","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"03/18/2020","AirNow","380150003","3","5.4","ug/m3 LC","23","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"03/19/2020","AirNow","380150003","3","4.5","ug/m3 LC","19","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"03/20/2020","AirNow","380150003","3","4.3","ug/m3 LC","18","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"03/21/2020","AirNow","380150003","3","2.4","ug/m3 LC","10","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"03/22/2020","AirNow","380150003","3","6.1","ug/m3 LC","25","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"03/23/2020","AirNow","380150003","3","5.3","ug/m3 LC","22","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"03/24/2020","AirNow","380150003","3","4.8","ug/m3 LC","20","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"03/25/2020","AirNow","380150003","3","2.9","ug/m3 LC","12","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"03/26/2020","AirNow","380150003","3","3.1","ug/m3 LC","13","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"03/27/2020","AirNow","380150003","3","2.8","ug/m3 LC","12","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"03/28/2020","AirNow","380150003","3","3.6","ug/m3 LC","15","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"03/29/2020","AirNow","380150003","3","5.3","ug/m3 LC","22","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"03/30/2020","AirNow","380150003","3","7.3","ug/m3 LC","30","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"03/31/2020","AirNow","380150003","3","5.7","ug/m3 LC","24","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"04/01/2020","AirNow","380150003","3","4.8","ug/m3 LC","20","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"04/02/2020","AirNow","380150003","3","4.9","ug/m3 LC","20","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"04/03/2020","AirNow","380150003","3","5.1","ug/m3 LC","21","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"04/04/2020","AirNow","380150003","3","5","ug/m3 LC","21","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"04/05/2020","AirNow","380150003","3","5.9","ug/m3 LC","25","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"04/06/2020","AirNow","380150003","3","10.3","ug/m3 LC","43","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"04/07/2020","AirNow","380150003","3","4.5","ug/m3 LC","19","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"04/08/2020","AirNow","380150003","3","7","ug/m3 LC","29","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"04/09/2020","AirNow","380150003","3","2.9","ug/m3 LC","12","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"04/10/2020","AirNow","380150003","3","4","ug/m3 LC","17","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"04/11/2020","AirNow","380150003","3","3.6","ug/m3 LC","15","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"04/12/2020","AirNow","380150003","3","2.3","ug/m3 LC","10","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"04/13/2020","AirNow","380150003","3","3.9","ug/m3 LC","16","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"04/14/2020","AirNow","380150003","3","4.8","ug/m3 LC","20","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"04/15/2020","AirNow","380150003","3","6","ug/m3 LC","25","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"04/21/2020","AirNow","380150003","3","4.1","ug/m3 LC","17","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"04/22/2020","AirNow","380150003","3","4.1","ug/m3 LC","17","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"04/23/2020","AirNow","380150003","3","3.4","ug/m3 LC","14","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"04/24/2020","AirNow","380150003","3","5.2","ug/m3 LC","22","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"04/25/2020","AirNow","380150003","3","4","ug/m3 LC","17","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"04/26/2020","AirNow","380150003","3","6.1","ug/m3 LC","25","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"04/27/2020","AirNow","380150003","3","4","ug/m3 LC","17","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"04/28/2020","AirNow","380150003","3","6.9","ug/m3 LC","29","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"04/29/2020","AirNow","380150003","3","4.2","ug/m3 LC","18","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"04/30/2020","AirNow","380150003","3","8.1","ug/m3 LC","34","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"05/01/2020","AirNow","380150003","3","5.7","ug/m3 LC","24","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"05/02/2020","AirNow","380150003","3","4.1","ug/m3 LC","17","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"05/03/2020","AirNow","380150003","3","5.3","ug/m3 LC","22","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"01/01/2020","AQS","380150003","4","3.2","ug/m3 LC","13","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"01/02/2020","AQS","380150003","4","11.3","ug/m3 LC","47","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"01/03/2020","AQS","380150003","4","4.1","ug/m3 LC","17","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"01/04/2020","AQS","380150003","4","3.4","ug/m3 LC","14","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"01/05/2020","AQS","380150003","4","2.2","ug/m3 LC","9","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"01/06/2020","AQS","380150003","4","2.4","ug/m3 LC","10","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"01/07/2020","AQS","380150003","4","3.8","ug/m3 LC","16","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"01/08/2020","AQS","380150003","4","3.3","ug/m3 LC","14","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"01/09/2020","AQS","380150003","4","8.7","ug/m3 LC","36","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"01/10/2020","AQS","380150003","4","7.8","ug/m3 LC","33","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"01/11/2020","AirNow","380150003","4","4.7","ug/m3 LC","20","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
"01/12/2020","AirNow","380150003","4","5","ug/m3 LC","21","BISMARCK RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","13900","Bismarck, ND","38","North Dakota","015","Burleigh","46.8254250009412","-100.76821"
